split,sequence,sequence_masked,citseg,label,label2,label_confidence,label2_confidence,section,source,citingPaperId,citedPaperId,citeStart,citeEnd,isKeyCitation,id
train,"Also, the peak muscle activity of the TES was about 10 %MVC lower and the IO and EO had larger EMG amplitudes during the pre-trial and trial in the Krajcarski et al. (1999) study.","Also, the peak muscle activity of the TES was about 10 %MVC lower and the IO and EO had larger EMG amplitudes during the pre-trial and trial in the CITSEG study.",Krajcarski et al. (1999),result,not_supportive,0.638700008392334,0.4300999939441681,Results & Discussion,explicit,551c30c8c3ffd11bb00ffef7d89fa3bec52a1102,f25f4beb189c66b5d0e805ab5a667765137f1787,148,172,True,551c30c8c3ffd11bb00ffef7d89fa3bec52a1102>f25f4beb189c66b5d0e805ab5a667765137f1787
train,"Another important difference between the study by Hendriks et al. (2014) and the current study is that to elicit the
Frontiers in Psychology | www.frontiersin.org 14 February 2018 | Volume 9 | Article 176
narratives, they showed their images one at a time (i.e., successive presentation in a…","Another important difference between the study by CITSEG and the current study is that to elicit the
Frontiers in Psychology | www.frontiersin.org 14 February 2018 | Volume 9 | Article 176
narratives, they showed their images one at a time (i.e., successive presentation in a…",Hendriks et al. (2014),result,not_supportive,1.0,1.0,Effects of Discourse Stages on Adjustment of Reference Markers,explicit,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,50,72,True,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d>5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04
train,"The previously published evaluation of outcomes took place three months after baseline measurement and the follow-up outcome measurement reported in the present paper was conducted one year after baseline measurement [18,19].",The previously published evaluation of outcomes took place three months after baseline measurement and the follow-up outcome measurement reported in the present paper was conducted one year after baseline measurement CITSEG.,"[18,19]",result,not_supportive,0.6980000138282776,0.3549000024795532,Study design,explicit,2e2c74d79ff1163dc19c2ba6c533f40033de2b9c,5d4342e9131d15be9ff83e4e06879439a452adfb,217,224,False,2e2c74d79ff1163dc19c2ba6c533f40033de2b9c>5d4342e9131d15be9ff83e4e06879439a452adfb
train,"However, in contrast to our study Steyn-Ross et al. (1999), Bojak and Liley (2005) and Hutt and Longtin (2010) did not observe increased EEG frequencies.","However, in contrast to our study Steyn-Ross et al. (1999), Bojak and Liley (2005) and CITSEG did not observe increased EEG frequencies.",Hutt and Longtin (2010),result,not_supportive,0.7394000291824341,0.4957999885082245,Model predictions,explicit,bb21e98f4b1b7bc5a2e89fda1139d98763d78bab,c14be2a7007e022da13889d804a540d0c0c34264,87,110,True,bb21e98f4b1b7bc5a2e89fda1139d98763d78bab>c14be2a7007e022da13889d804a540d0c0c34264
validation,"Although the internally quenched substrate Abz-(R)4SAGnYamide was shown previously to be efficiently cleaved by DEN NS2B(H)-NS3pro, (kcat/Km: 11087 M 21 s(21)) [22], binding affinity and cleavage efficiency (kcat/Km: 19 M 21 s(21)) of this peptide was substantially lower (approx.","Although the internally quenched substrate Abz-(R)4SAGnYamide was shown previously to be efficiently cleaved by DEN NS2B(H)-NS3pro, (kcat/Km: 11087 M 21 s(21)) CITSEG, binding affinity and cleavage efficiency (kcat/Km: 19 M 21 s(21)) of this peptide was substantially lower (approx.",[22],result,not_supportive,0.6032000184059143,0.6032000184059143,,explicit,d2bcff78be492e5b3579639d8c60f26b6ff1a864,15af0de1ee98e55da11f26242c511a82253cc898,160,164,False,d2bcff78be492e5b3579639d8c60f26b6ff1a864>15af0de1ee98e55da11f26242c511a82253cc898
train,"This finding is not consistent with an actionbased explanation of IOR and, although not precluding the idea that inhibitory processes are working at another level of the responding system (Welsh and Elliott 2004b), suggests that target localization and movement preparation are not the same process.","This finding is not consistent with an actionbased explanation of IOR and, although not precluding the idea that inhibitory processes are working at another level of the responding system (CITSEG), suggests that target localization and movement preparation are not the same process.",Welsh and Elliott 2004b,result,not_supportive,0.7688999772071838,0.7688999772071838,Discussion,explicit,d45b18f6600ac7e4b23f6c8db773206725b36897,ef6024c89420ef17fa3432c2b744f4c7634a795a,189,212,False,d45b18f6600ac7e4b23f6c8db773206725b36897>ef6024c89420ef17fa3432c2b744f4c7634a795a
train,"Several OPG polymorphisms have been studied in osteoporosis, but not surprisingly published results about the association between the OPG polymorphisms and osteoporosis are highly variable [6–12].","Several OPG polymorphisms have been studied in osteoporosis, but not surprisingly published results about the association between the OPG polymorphisms and osteoporosis are highly variable CITSEG.",[6–12],result,not_supportive,0.7361000180244446,0.4717999994754791,Introduction,explicit,92d9f20dfc4ef188b2ea6babf65049964e2b3603,5873d95d61e1b238319221829b826bee36cc6505,189,195,True,92d9f20dfc4ef188b2ea6babf65049964e2b3603>5873d95d61e1b238319221829b826bee36cc6505
train,"More examples of contradictory results have been observed in bovines; some reports (Zakhartchenko et al., 2001; Bhuiyan et al., 2004) indicated a significant decrease in blastocyst",More examples of contradictory results have been observed in bovines; some reports CITSEG indicated a significant decrease in blastocyst,"(Zakhartchenko et al., 2001; Bhuiyan et al., 2004)",result,not_supportive,0.7660999894142151,0.5146999955177307,DISCUSSION,explicit,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,83,133,True,39aca52b748a1e8969413295fc736ea90fd930ea>b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532
validation,"In contrast to other measures of gait during dual tasking (Springer et al. 2006; Yogev et al. 2005), GA was not related to executive function or attention.","In contrast to other measures of gait during dual tasking (Springer et al. 2006; CITSEG), GA was not related to executive function or attention.",Yogev et al. 2005,result,not_supportive,0.7441999912261963,0.7441999912261963,Discussion,explicit,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,81,98,False,7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b
train,"Some previous studies reported temporal and spatial variations of gaseous and particulate matter pollutants in China (Chai et al., 2014; Chen and Xie, 2014; Han et al., 2009; Johansson et al., 2007; Karar et al., 2006; Lewne et al., 2004; Li et al., 2014; Martini et al., 2015; Meng et al., 2009; Sun et al., 2013; Wang et al., 2008, 2014d; Zhang et al., 2014; Zheng et al., 2013), but detailedly observational data were scarce. Additionally, most of the studies were only limited in one single city or air pollutant. For example, based on dailymean concentrations of PM10, NO2 and SO2 for five fixed-site air monitoring stations in urban area of Guangzhou from 1 January 2001 to 31 December 2011, Li et al. (2014) analyzed timescale-dependent relationships between air pollution index (API) and a variety of meteorological factors by the wavelet analysis, and found temperature, RH (relative humidity), precipitation and wind speed were negatively correlated with API.","Some previous studies reported temporal and spatial variations of gaseous and particulate matter pollutants in China (CITSEGanalyzed timescale-dependent relationships between air pollution index (API) and a variety of meteorological factors by the wavelet analysis, and found temperature, RH (relative humidity), precipitation and wind speed were negatively correlated with API.","Chai et al., 2014; Chen and Xie, 2014; Han et al., 2009; Johansson et al., 2007; Karar et al., 2006; Lewne et al., 2004; Li et al., 2014; Martini et al., 2015; Meng et al., 2009; Sun et al., 2013; Wang et al., 2008, 2014d; Zhang et al., 2014; Zheng et al., 2013), but detailedly observational data were scarce. Additionally, most of the studies were only limited in one single city or air pollutant. For example, based on dailymean concentrations of PM10, NO2 and SO2 for five fixed-site air monitoring stations in urban area of Guangzhou from 1 January 2001 to 31 December 2011, Li et al. (2014) ",result,not_supportive,1.0,1.0,1. Introduction,explicit,1c35754e745402d9c659a15ee856528931bfb111,0369b5e89be7ebb5643b67901b848c3b95ced003,118,715,True,1c35754e745402d9c659a15ee856528931bfb111>0369b5e89be7ebb5643b67901b848c3b95ced003
train,"Although we found manual dissection of BG01 was successful, we adapted this line to trypsin-passaging on feeders and on Matrigel to facilitate comparison with an independently-derived line, HUES-7 (Cowan et al., 2004).","Although we found manual dissection of BG01 was successful, we adapted this line to trypsin-passaging on feeders and on Matrigel to facilitate comparison with an independently-derived line, HUES-7 (CITSEG).","Cowan et al., 2004",result,supportive,0.7490000128746033,0.5067999958992004,Results,explicit,4445cba251a0c983b76acb84d3c48ca8713c65b9,b83fc70119b548fbd5ad03093eb3add669c8716a,198,216,True,4445cba251a0c983b76acb84d3c48ca8713c65b9>b83fc70119b548fbd5ad03093eb3add669c8716a
train,"8 percent for selected rules Snort and ClamAV, compared with several existing bit-split string matching approaches in [8], [9], [10], and [4].","8 percent for selected rules Snort and ClamAV, compared with several existing bit-split string matching approaches in [8], [9], [10], and CITSEG.",[4],result,supportive,1.0,1.0,1 INTRODUCTION,explicit,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,138,141,True,026b7cae6eb1dfa570ddc4100135ff7b5023b6de>0b29c289bc5f0fa7e51090d1ad00654754b68b94
train,"The Hill coefficient values (“n”) were also consistent to those of the E. coli expressed P450 3A37 (Rawal et al., 2010b).",The Hill coefficient values (“n”) were also consistent to those of the E. coli expressed P450 3A37CITSEG0b).," (Rawal et al., 201",result,supportive,0.6312999725341797,0.6312999725341797,Metabolism of AFB1 by control TLMs,explicit,77cc5c7417526334a60494acd658dcbf377cae1d,ced7e3c1f9c912dca5751664c86a7587b58b0854,98,117,False,77cc5c7417526334a60494acd658dcbf377cae1d>ced7e3c1f9c912dca5751664c86a7587b58b0854
train,"…were aimed at confirming the presence of PLCb1 in close vicinity to postsynaptic densities as previously observed by biochemical (Taguchi et al., 2007) and ultrastructural approaches (Fukaya et al., 2008), as well as to define the precise location of nuclear PLCb1 in native nervous tissue.","…were aimed at confirming the presence of PLCb1 in close vicinity to postsynaptic densities as previously observed by biochemical (Taguchi et al., 2007) and ultrastructural approaches (CITSEG), as well as to define the precise location of nuclear PLCb1 in native nervous tissue.","Fukaya et al., 2008",result,supportive,0.6169000267982483,0.6169000267982483,General observations,explicit,80160aee8cdcbc26e6b65dd28fd07246c349140c,9b191008e5ce88ef5fb79694fa7fb8d7ab10170b,185,204,True,80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b
train,"Our results showed that disruption of the reductase genes resulted in significant decreases in the synthesis of fatty alcohol and WE by Mtb exposed to nitric oxide, nutrient starvation or combined MS that are thought to mimic in vivo conditions that lead to dormancy [11,26,33].","Our results showed that disruption of the reductase genes resulted in significant decreases in the synthesis of fatty alcohol and WE by Mtb exposed to nitric oxide, nutrient starvation or combined MS that are thought to mimic in vivo conditions that lead to dormancy CITSEG.","[11,26,33]",result,supportive,0.6133999824523926,0.6133999824523926,Discussion,explicit,c372d01f41c9af19d34cc8ad3745593740fb51d4,c428493c4e5af25f2c04bc5d139e4500352cbf7a,267,277,True,c372d01f41c9af19d34cc8ad3745593740fb51d4>c428493c4e5af25f2c04bc5d139e4500352cbf7a
train,"The current study confirms previous investigations that ADM is a natriuretic peptide (2, 4, 7, 22).",The current study confirms previous investigations that ADM is a natriuretic peptide CITSEG.,"(2, 4, 7, 22)",result,supportive,1.0,1.0,DISCUSSION,explicit,067c4d561a6f2101a24a151e72db6a19f648c5b8,8a4f1f110d9ed5e4c921c34254e3bca43fd3fed5,85,98,True,067c4d561a6f2101a24a151e72db6a19f648c5b8>8a4f1f110d9ed5e4c921c34254e3bca43fd3fed5
train,"This is in agreement with previous work investigating the effects of rTMS on simple motor behavior (Wassermann et al., 1996; Chen et al., 1997; Pascual Leone et al., 1998; Muellbacher et al., 2000; Rossi et al., 2000).","This is in agreement with previous work investigating the effects of rTMS on simple motor behavior (Wassermann et al., 1996; CITSEG; Pascual Leone et al., 1998; Muellbacher et al., 2000; Rossi et al., 2000).","Chen et al., 1997",result,supportive,1.0,1.0,Behavioral data,explicit,21dbf449ff5b39e1dc4b65fb87eaa7e8abc3ae83,b8d851c0cdeb3996ce634a2f75c9f30bd91389cb,125,142,True,21dbf449ff5b39e1dc4b65fb87eaa7e8abc3ae83>b8d851c0cdeb3996ce634a2f75c9f30bd91389cb
train,"Introduction of HDAC4-specific siRNA significantly inhibited denervation-induced atrophy (Figure 1A) as was also shown previously (Moresi et al., 2010).",Introduction of HDAC4-specific siRNA significantly inhibited denervation-induced atrophy (Figure 1A) as was also shown previously CITSEG.,"(Moresi et al., 2010)",result,supportive,0.748199999332428,0.748199999332428,,explicit,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,18dba91edf38fe354fd3a1123737185c841be419,130,151,True,fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419
